iter	f_val	grad_norm	x0	x1
1068	0.00123444	0.03237482	0.96489478	0.93087845
1069	0.00122912	0.03230299	0.96497048	0.93102485
1070	0.00122382	0.03223134	0.96504601	0.93117094
1071	0.00121855	0.03215986	0.96512136	0.93131670
1072	0.00121330	0.03208856	0.96519655	0.93146214
1073	0.00120808	0.03201742	0.96527156	0.93160726
1074	0.00120288	0.03194646	0.96534640	0.93175206
1075	0.00119770	0.03187567	0.96542107	0.93189654
1076	0.00119254	0.03180504	0.96549556	0.93204070
1077	0.00118741	0.03173459	0.96556989	0.93218454
1078	0.00118230	0.03166430	0.96564405	0.93232807
1079	0.00117721	0.03159419	0.96571804	0.93247128
1080	0.00117215	0.03152424	0.96579187	0.93261418
1081	0.00116711	0.03145446	0.96586552	0.93275676
1082	0.00116209	0.03138485	0.96593901	0.93289903
1083	0.00115709	0.03131540	0.96601233	0.93304098
1084	0.00115211	0.03124612	0.96608548	0.93318263
1085	0.00114716	0.03117701	0.96615846	0.93332396
1086	0.00114223	0.03110806	0.96623128	0.93346498
1087	0.00113732	0.03103928	0.96630394	0.93360569
1088	0.00113243	0.03097066	0.96637643	0.93374609
1089	0.00112756	0.03090220	0.96644875	0.93388618
1090	0.00112272	0.03083391	0.96652091	0.93402596
1091	0.00111789	0.03076578	0.96659291	0.93416544
1092	0.00111309	0.03069782	0.96666474	0.93430461
1093	0.00110831	0.03063001	0.96673641	0.93444347
1094	0.00110355	0.03056237	0.96680792	0.93458203
1095	0.00109881	0.03049489	0.96687926	0.93472029
1096	0.00109409	0.03042757	0.96695045	0.93485824
1097	0.00108940	0.03036042	0.96702147	0.93499589
1098	0.00108472	0.03029342	0.96709233	0.93513324
1099	0.00108006	0.03022658	0.96716303	0.93527028
1100	0.00107543	0.03015990	0.96723357	0.93540703
1101	0.00107081	0.03009338	0.96730394	0.93554347
1102	0.00106622	0.03002702	0.96737416	0.93567962
1103	0.00106164	0.02996081	0.96744423	0.93581546
1104	0.00105709	0.02989477	0.96751413	0.93595101
1105	0.00105256	0.02982888	0.96758387	0.93608626
1106	0.00104804	0.02976315	0.96765346	0.93622122
1107	0.00104355	0.02969757	0.96772289	0.93635588
1108	0.00103907	0.02963215	0.96779216	0.93649024
1109	0.00103462	0.02956688	0.96786127	0.93662431
1110	0.00103018	0.02950177	0.96793023	0.93675808
1111	0.00102577	0.02943682	0.96799903	0.93689157
1112	0.00102137	0.02937201	0.96806768	0.93702476
1113	0.00101699	0.02930737	0.96813617	0.93715766
1114	0.00101264	0.02924287	0.96820451	0.93729026
1115	0.00100830	0.02917853	0.96827269	0.93742258
1116	0.00100398	0.02911434	0.96834072	0.93755461
1117	0.00099968	0.02905030	0.96840859	0.93768635
1118	0.00099540	0.02898642	0.96847632	0.93781780
1119	0.00099113	0.02892268	0.96854388	0.93794896
1120	0.00098689	0.02885910	0.96861130	0.93807984
1121	0.00098266	0.02879567	0.96867857	0.93821043
1122	0.00097846	0.02873238	0.96874568	0.93834073
1123	0.00097427	0.02866925	0.96881264	0.93847075
1124	0.00097010	0.02860627	0.96887945	0.93860049
1125	0.00096595	0.02854343	0.96894611	0.93872994
1126	0.00096181	0.02848074	0.96901262	0.93885911
1127	0.00095770	0.02841820	0.96907898	0.93898799
1128	0.00095360	0.02835581	0.96914519	0.93911660
1129	0.00094952	0.02829357	0.96921125	0.93924492
1130	0.00094546	0.02823147	0.96927716	0.93937297
1131	0.00094142	0.02816952	0.96934293	0.93950073
1132	0.00093739	0.02810772	0.96940854	0.93962822
1133	0.00093338	0.02804606	0.96947401	0.93975542
1134	0.00092939	0.02798454	0.96953933	0.93988235
1135	0.00092542	0.02792317	0.96960450	0.94000901
1136	0.00092147	0.02786195	0.96966953	0.94013538
1137	0.00091753	0.02780087	0.96973441	0.94026148
1138	0.00091361	0.02773993	0.96979915	0.94038731
1139	0.00090970	0.02767914	0.96986374	0.94051286
1140	0.00090582	0.02761849	0.96992818	0.94063813
1141	0.00090195	0.02755798	0.96999248	0.94076314
1142	0.00089809	0.02749762	0.97005664	0.94088787
1143	0.00089426	0.02743739	0.97012065	0.94101233
1144	0.00089044	0.02737731	0.97018452	0.94113652
1145	0.00088664	0.02731737	0.97024824	0.94126044
1146	0.00088285	0.02725757	0.97031182	0.94138408
1147	0.00087908	0.02719791	0.97037526	0.94150746
1148	0.00087533	0.02713839	0.97043856	0.94163057
1149	0.00087159	0.02707901	0.97050172	0.94175341
1150	0.00086787	0.02701977	0.97056473	0.94187599
1151	0.00086417	0.02696067	0.97062760	0.94199829
1152	0.00086048	0.02690171	0.97069033	0.94212033
1153	0.00085681	0.02684288	0.97075292	0.94224211
1154	0.00085316	0.02678419	0.97081537	0.94236362
1155	0.00084952	0.02672564	0.97087768	0.94248487
1156	0.00084589	0.02666723	0.97093985	0.94260585
1157	0.00084229	0.02660895	0.97100188	0.94272657
1158	0.00083869	0.02655081	0.97106378	0.94284702
1159	0.00083512	0.02649281	0.97112553	0.94296722
1160	0.00083156	0.02643494	0.97118715	0.94308715
1161	0.00082801	0.02637721	0.97124863	0.94320682
1162	0.00082448	0.02631961	0.97130997	0.94332623
1163	0.00082097	0.02626214	0.97137117	0.94344539
1164	0.00081747	0.02620481	0.97143224	0.94356428
1165	0.00081399	0.02614762	0.97149317	0.94368292
1166	0.00081052	0.02609056	0.97155396	0.94380129
1167	0.00080707	0.02603363	0.97161462	0.94391942
1168	0.00080363	0.02597683	0.97167514	0.94403728
1169	0.00080020	0.02592017	0.97173553	0.94415489
1170	0.00079680	0.02586363	0.97179578	0.94427224
1171	0.00079340	0.02580723	0.97185590	0.94438934
1172	0.00079002	0.02575097	0.97191589	0.94450618
1173	0.00078666	0.02569483	0.97197574	0.94462277
1174	0.00078331	0.02563882	0.97203545	0.94473911
1175	0.00077998	0.02558294	0.97209504	0.94485519
1176	0.00077666	0.02552720	0.97215449	0.94497103
1177	0.00077335	0.02547158	0.97221381	0.94508661
1178	0.00077006	0.02541609	0.97227299	0.94520194
1179	0.00076678	0.02536073	0.97233205	0.94531702
1180	0.00076352	0.02530551	0.97239097	0.94543185
1181	0.00076027	0.02525040	0.97244976	0.94554643
1182	0.00075704	0.02519543	0.97250842	0.94566077
1183	0.00075382	0.02514058	0.97256695	0.94577485
1184	0.00075061	0.02508587	0.97262535	0.94588869
1185	0.00074742	0.02503127	0.97268362	0.94600229
1186	0.00074424	0.02497681	0.97274176	0.94611563
1187	0.00074108	0.02492247	0.97279977	0.94622873
1188	0.00073793	0.02486826	0.97285765	0.94634159
1189	0.00073479	0.02481417	0.97291540	0.94645420
1190	0.00073167	0.02476021	0.97297302	0.94656657
1191	0.00072856	0.02470638	0.97303052	0.94667869
1192	0.00072546	0.02465266	0.97308789	0.94679057
1193	0.00072238	0.02459908	0.97314513	0.94690221
1194	0.00071931	0.02454561	0.97320224	0.94701361
1195	0.00071625	0.02449228	0.97325923	0.94712477
1196	0.00071321	0.02443906	0.97331608	0.94723568
1197	0.00071018	0.02438597	0.97337282	0.94734636
1198	0.00070716	0.02433300	0.97342943	0.94745680
1199	0.00070416	0.02428015	0.97348591	0.94756700
1200	0.00070117	0.02422742	0.97354226	0.94767696
1201	0.00069819	0.02417482	0.97359849	0.94778668
1202	0.00069523	0.02412234	0.97365460	0.94789616
1203	0.00069228	0.02406998	0.97371058	0.94800541
1204	0.00068934	0.02401774	0.97376644	0.94811442
1205	0.00068641	0.02396562	0.97382217	0.94822320
1206	0.00068350	0.02391362	0.97387778	0.94833174
1207	0.00068060	0.02386174	0.97393327	0.94844005
1208	0.00067771	0.02380998	0.97398863	0.94854812
1209	0.00067483	0.02375835	0.97404388	0.94865596
1210	0.00067197	0.02370682	0.97409899	0.94876357
1211	0.00066912	0.02365542	0.97415399	0.94887094
1212	0.00066628	0.02360414	0.97420887	0.94897808
1213	0.00066346	0.02355297	0.97426362	0.94908500
1214	0.00066064	0.02350193	0.97431825	0.94919168
1215	0.00065784	0.02345100	0.97437276	0.94929813
1216	0.00065505	0.02340019	0.97442715	0.94940435
1217	0.00065227	0.02334949	0.97448142	0.94951034
1218	0.00064951	0.02329891	0.97453557	0.94961610
1219	0.00064675	0.02324845	0.97458960	0.94972163
1220	0.00064401	0.02319810	0.97464351	0.94982694
1221	0.00064128	0.02314787	0.97469730	0.94993202
1222	0.00063857	0.02309776	0.97475098	0.95003687
1223	0.00063586	0.02304776	0.97480453	0.95014150
1224	0.00063317	0.02299787	0.97485797	0.95024590
1225	0.00063048	0.02294810	0.97491128	0.95035008
1226	0.00062781	0.02289844	0.97496448	0.95045403
1227	0.00062515	0.02284890	0.97501757	0.95055776
1228	0.00062250	0.02279947	0.97507053	0.95066126
1229	0.00061987	0.02275016	0.97512338	0.95076455
1230	0.00061724	0.02270095	0.97517611	0.95086760
1231	0.00061463	0.02265187	0.97522872	0.95097044
1232	0.00061203	0.02260289	0.97528122	0.95107306
1233	0.00060943	0.02255402	0.97533360	0.95117545
1234	0.00060685	0.02250527	0.97538587	0.95127762
1235	0.00060429	0.02245663	0.97543802	0.95137958
1236	0.00060173	0.02240810	0.97549006	0.95148131
1237	0.00059918	0.02235968	0.97554198	0.95158283
1238	0.00059665	0.02231138	0.97559379	0.95168413
1239	0.00059412	0.02226318	0.97564548	0.95178521
1240	0.00059161	0.02221509	0.97569706	0.95188607
1241	0.00058910	0.02216712	0.97574853	0.95198671
1242	0.00058661	0.02211925	0.97579988	0.95208714
1243	0.00058413	0.02207149	0.97585112	0.95218735
1244	0.00058166	0.02202384	0.97590225	0.95228735
1245	0.00057920	0.02197630	0.97595326	0.95238713
1246	0.00057675	0.02192887	0.97600416	0.95248670
1247	0.00057431	0.02188155	0.97605495	0.95258605
1248	0.00057188	0.02183434	0.97610563	0.95268519
1249	0.00056946	0.02178723	0.97615619	0.95278412
1250	0.00056706	0.02174023	0.97620665	0.95288283
1251	0.00056466	0.02169334	0.97625699	0.95298133
1252	0.00056227	0.02164655	0.97630723	0.95307962
1253	0.00055990	0.02159988	0.97635735	0.95317770
1254	0.00055753	0.02155330	0.97640736	0.95327557
1255	0.00055517	0.02150684	0.97645726	0.95337323
1256	0.00055283	0.02146048	0.97650706	0.95347067
1257	0.00055049	0.02141423	0.97655674	0.95356791
1258	0.00054817	0.02136808	0.97660631	0.95366494
1259	0.00054585	0.02132203	0.97665578	0.95376177
1260	0.00054354	0.02127609	0.97670513	0.95385838
1261	0.00054125	0.02123026	0.97675438	0.95395479
1262	0.00053896	0.02118453	0.97680352	0.95405099
1263	0.00053669	0.02113891	0.97685255	0.95414698
1264	0.00053442	0.02109338	0.97690148	0.95424277
1265	0.00053216	0.02104797	0.97695030	0.95433835
1266	0.00052992	0.02100265	0.97699901	0.95443373
1267	0.00052768	0.02095744	0.97704761	0.95452890
1268	0.00052545	0.02091233	0.97709610	0.95462387
1269	0.00052323	0.02086732	0.97714449	0.95471863
1270	0.00052103	0.02082242	0.97719278	0.95481319
1271	0.00051883	0.02077762	0.97724096	0.95490755
1272	0.00051664	0.02073292	0.97728903	0.95500171
1273	0.00051446	0.02068832	0.97733700	0.95509566
1274	0.00051229	0.02064382	0.97738486	0.95518941
1275	0.00051013	0.02059942	0.97743261	0.95528297
1276	0.00050797	0.02055512	0.97748027	0.95537632
1277	0.00050583	0.02051093	0.97752781	0.95546947
1278	0.00050370	0.02046683	0.97757526	0.95556242
1279	0.00050157	0.02042284	0.97762260	0.95565518
1280	0.00049946	0.02037894	0.97766983	0.95574773
1281	0.00049735	0.02033515	0.97771697	0.95584009
1282	0.00049525	0.02029145	0.97776400	0.95593224
1283	0.00049317	0.02024785	0.97781092	0.95602421
1284	0.00049109	0.02020435	0.97785775	0.95611597
1285	0.00048902	0.02016095	0.97790447	0.95620754
1286	0.00048695	0.02011765	0.97795109	0.95629891
1287	0.00048490	0.02007444	0.97799760	0.95639009
1288	0.00048286	0.02003134	0.97804402	0.95648107
1289	0.00048082	0.01998833	0.97809033	0.95657185
1290	0.00047880	0.01994541	0.97813654	0.95666245
1291	0.00047678	0.01990260	0.97818266	0.95675284
1292	0.00047477	0.01985988	0.97822867	0.95684305
1293	0.00047277	0.01981726	0.97827458	0.95693306
1294	0.00047078	0.01977473	0.97832039	0.95702288
1295	0.00046880	0.01973230	0.97836610	0.95711251
1296	0.00046682	0.01968997	0.97841171	0.95720195
1297	0.00046485	0.01964773	0.97845722	0.95729119
1298	0.00046290	0.01960559	0.97850263	0.95738024
1299	0.00046095	0.01956354	0.97854794	0.95746911
1300	0.00045901	0.01952159	0.97859315	0.95755778
1301	0.00045707	0.01947973	0.97863827	0.95764627
1302	0.00045515	0.01943797	0.97868328	0.95773456
1303	0.00045323	0.01939630	0.97872820	0.95782267
1304	0.00045132	0.01935472	0.97877302	0.95791059
1305	0.00044943	0.01931324	0.97881774	0.95799832
1306	0.00044753	0.01927185	0.97886237	0.95808586
1307	0.00044565	0.01923056	0.97890689	0.95817322
1308	0.00044377	0.01918936	0.97895132	0.95826038
1309	0.00044191	0.01914825	0.97899566	0.95834737
1310	0.00044005	0.01910723	0.97903989	0.95843417
1311	0.00043820	0.01906631	0.97908403	0.95852078
1312	0.00043635	0.01902547	0.97912808	0.95860721
1313	0.00043452	0.01898473	0.97917202	0.95869345
1314	0.00043269	0.01894409	0.97921588	0.95877951
1315	0.00043087	0.01890353	0.97925963	0.95886538
1316	0.00042906	0.01886306	0.97930329	0.95895108
1317	0.00042725	0.01882269	0.97934686	0.95903659
1318	0.00042546	0.01878240	0.97939033	0.95912191
1319	0.00042367	0.01874221	0.97943371	0.95920706
1320	0.00042189	0.01870211	0.97947699	0.95929202
1321	0.00042011	0.01866209	0.97952018	0.95937680
1322	0.00041835	0.01862217	0.97956327	0.95946140
1323	0.00041659	0.01858234	0.97960627	0.95954583
1324	0.00041484	0.01854259	0.97964918	0.95963007
1325	0.00041309	0.01850294	0.97969199	0.95971413
1326	0.00041136	0.01846337	0.97973471	0.95979801
1327	0.00040963	0.01842389	0.97977734	0.95988171
1328	0.00040791	0.01838451	0.97981987	0.95996524
1329	0.00040619	0.01834521	0.97986232	0.96004859
1330	0.00040449	0.01830599	0.97990467	0.96013176
1331	0.00040279	0.01826687	0.97994692	0.96021475
1332	0.00040109	0.01822783	0.97998909	0.96029756
1333	0.00039941	0.01818888	0.98003116	0.96038020
1334	0.00039773	0.01815002	0.98007315	0.96046267
1335	0.00039606	0.01811125	0.98011504	0.96054495
1336	0.00039440	0.01807256	0.98015684	0.96062707
1337	0.00039274	0.01803396	0.98019855	0.96070900
1338	0.00039109	0.01799544	0.98024017	0.96079077
1339	0.00038945	0.01795701	0.98028170	0.96087235
1340	0.00038781	0.01791867	0.98032314	0.96095377
1341	0.00038619	0.01788041	0.98036449	0.96103501
1342	0.00038456	0.01784224	0.98040574	0.96111608
1343	0.00038295	0.01780416	0.98044691	0.96119698
1344	0.00038134	0.01776616	0.98048799	0.96127770
1345	0.00037974	0.01772824	0.98052899	0.96135825
1346	0.00037815	0.01769041	0.98056989	0.96143864
1347	0.00037656	0.01765266	0.98061070	0.96151885
1348	0.00037498	0.01761500	0.98065143	0.96159889
1349	0.00037341	0.01757742	0.98069206	0.96167875
1350	0.00037184	0.01753993	0.98073261	0.96175845
1351	0.00037028	0.01750252	0.98077307	0.96183798
1352	0.00036873	0.01746519	0.98081345	0.96191735
1353	0.00036718	0.01742795	0.98085373	0.96199654
1354	0.00036564	0.01739079	0.98089393	0.96207556
1355	0.00036411	0.01735371	0.98093404	0.96215442
1356	0.00036258	0.01731672	0.98097407	0.96223311
1357	0.00036106	0.01727981	0.98101401	0.96231163
1358	0.00035954	0.01724298	0.98105386	0.96238998
1359	0.00035804	0.01720623	0.98109362	0.96246817
1360	0.00035654	0.01716956	0.98113330	0.96254619
1361	0.00035504	0.01713298	0.98117289	0.96262405
1362	0.00035355	0.01709648	0.98121240	0.96270174
1363	0.00035207	0.01706005	0.98125182	0.96277926
1364	0.00035059	0.01702371	0.98129116	0.96285662
1365	0.00034912	0.01698746	0.98133041	0.96293382
1366	0.00034766	0.01695128	0.98136958	0.96301085
1367	0.00034620	0.01691518	0.98140866	0.96308772
1368	0.00034475	0.01687916	0.98144766	0.96316443
1369	0.00034331	0.01684322	0.98148657	0.96324097
1370	0.00034187	0.01680737	0.98152540	0.96331735
1371	0.00034044	0.01677159	0.98156414	0.96339357
1372	0.00033901	0.01673589	0.98160281	0.96346963
1373	0.00033759	0.01670027	0.98164138	0.96354552
1374	0.00033618	0.01666473	0.98167988	0.96362125
1375	0.00033477	0.01662927	0.98171829	0.96369683
1376	0.00033337	0.01659389	0.98175662	0.96377224
1377	0.00033197	0.01655859	0.98179486	0.96384749
1378	0.00033058	0.01652336	0.98183302	0.96392259
1379	0.00032919	0.01648822	0.98187111	0.96399752
1380	0.00032782	0.01645315	0.98190910	0.96407230
1381	0.00032644	0.01641816	0.98194702	0.96414691
1382	0.00032508	0.01638325	0.98198485	0.96422137
1383	0.00032372	0.01634841	0.98202261	0.96429567
1384	0.00032236	0.01631365	0.98206028	0.96436982
1385	0.00032101	0.01627897	0.98209787	0.96444380
1386	0.00031967	0.01624437	0.98213538	0.96451763
1387	0.00031833	0.01620984	0.98217280	0.96459130
1388	0.00031700	0.01617539	0.98221015	0.96466482
1389	0.00031567	0.01614102	0.98224742	0.96473818
1390	0.00031435	0.01610672	0.98228460	0.96481139
1391	0.00031303	0.01607250	0.98232171	0.96488444
1392	0.00031172	0.01603835	0.98235873	0.96495733
1393	0.00031042	0.01600428	0.98239568	0.96503007
1394	0.00030912	0.01597029	0.98243255	0.96510266
1395	0.00030783	0.01593637	0.98246933	0.96517509
1396	0.00030654	0.01590252	0.98250604	0.96524737
1397	0.00030526	0.01586875	0.98254267	0.96531950
1398	0.00030398	0.01583506	0.98257922	0.96539147
1399	0.00030271	0.01580144	0.98261569	0.96546330
1400	0.00030144	0.01576789	0.98265208	0.96553496
1401	0.00030018	0.01573442	0.98268840	0.96560648
1402	0.00029893	0.01570102	0.98272463	0.96567785
1403	0.00029768	0.01566770	0.98276079	0.96574906
1404	0.00029643	0.01563445	0.98279687	0.96582013
1405	0.00029519	0.01560127	0.98283287	0.96589104
1406	0.00029396	0.01556817	0.98286880	0.96596181
1407	0.00029273	0.01553514	0.98290465	0.96603242
1408	0.00029151	0.01550218	0.98294042	0.96610289
1409	0.00029029	0.01546930	0.98297611	0.96617320
1410	0.00028907	0.01543649	0.98301173	0.96624337
1411	0.00028786	0.01540375	0.98304727	0.96631339
1412	0.00028666	0.01537108	0.98308273	0.96638326
1413	0.00028546	0.01533849	0.98311812	0.96645298
1414	0.00028427	0.01530597	0.98315343	0.96652256
1415	0.00028308	0.01527352	0.98318866	0.96659199
1416	0.00028190	0.01524114	0.98322382	0.96666127
1417	0.00028072	0.01520883	0.98325891	0.96673040
1418	0.00027955	0.01517659	0.98329391	0.96679939
1419	0.00027838	0.01514443	0.98332885	0.96686823
1420	0.00027722	0.01511233	0.98336371	0.96693693
1421	0.00027606	0.01508031	0.98339849	0.96700548
1422	0.00027491	0.01504836	0.98343320	0.96707389
1423	0.00027376	0.01501647	0.98346783	0.96714215
1424	0.00027262	0.01498466	0.98350239	0.96721027
1425	0.00027148	0.01495292	0.98353688	0.96727825
1426	0.00027034	0.01492125	0.98357129	0.96734608
1427	0.00026921	0.01488965	0.98360562	0.96741377
1428	0.00026809	0.01485811	0.98363989	0.96748131
1429	0.00026697	0.01482665	0.98367408	0.96754871
1430	0.00026586	0.01479526	0.98370819	0.96761597
1431	0.00026475	0.01476393	0.98374224	0.96768309
1432	0.00026364	0.01473267	0.98377621	0.96775007
1433	0.00026254	0.01470149	0.98381011	0.96781690
1434	0.00026144	0.01467037	0.98384393	0.96788359
1435	0.00026035	0.01463932	0.98387768	0.96795015
1436	0.00025927	0.01460834	0.98391136	0.96801656
1437	0.00025818	0.01457742	0.98394497	0.96808283
1438	0.00025711	0.01454658	0.98397851	0.96814896
1439	0.00025603	0.01451580	0.98401197	0.96821496
1440	0.00025497	0.01448509	0.98404536	0.96828081
1441	0.00025390	0.01445445	0.98407868	0.96834652
1442	0.00025284	0.01442387	0.98411193	0.96841210
1443	0.00025179	0.01439336	0.98414511	0.96847754
1444	0.00025074	0.01436292	0.98417821	0.96854284
1445	0.00024969	0.01433255	0.98421125	0.96860800
1446	0.00024865	0.01430224	0.98424421	0.96867302
1447	0.00024761	0.01427200	0.98427711	0.96873791
1448	0.00024658	0.01424182	0.98430993	0.96880266
1449	0.00024555	0.01421172	0.98434269	0.96886727
1450	0.00024453	0.01418167	0.98437537	0.96893175
1451	0.00024351	0.01415170	0.98440798	0.96899609
1452	0.00024249	0.01412179	0.98444053	0.96906030
1453	0.00024148	0.01409194	0.98447300	0.96912437
1454	0.00024047	0.01406216	0.98450540	0.96918830
1455	0.00023947	0.01403245	0.98453774	0.96925210
1456	0.00023847	0.01400280	0.98457000	0.96931577
1457	0.00023748	0.01397321	0.98460220	0.96937930
1458	0.00023649	0.01394369	0.98463433	0.96944270
1459	0.00023550	0.01391424	0.98466639	0.96950596
1460	0.00023452	0.01388485	0.98469838	0.96956909
1461	0.00023354	0.01385552	0.98473030	0.96963209
1462	0.00023257	0.01382626	0.98476215	0.96969495
1463	0.00023160	0.01379707	0.98479394	0.96975769
1464	0.00023064	0.01376793	0.98482565	0.96982029
1465	0.00022968	0.01373886	0.98485730	0.96988276
1466	0.00022872	0.01370986	0.98488889	0.96994509
1467	0.00022777	0.01368091	0.98492040	0.97000730
1468	0.00022682	0.01365203	0.98495185	0.97006937
1469	0.00022587	0.01362322	0.98498323	0.97013132
1470	0.00022493	0.01359447	0.98501454	0.97019313
1471	0.00022399	0.01356578	0.98504579	0.97025482
1472	0.00022306	0.01353715	0.98507697	0.97031637
1473	0.00022213	0.01350858	0.98510808	0.97037779
1474	0.00022121	0.01348008	0.98513912	0.97043909
1475	0.00022028	0.01345164	0.98517010	0.97050025
1476	0.00021937	0.01342326	0.98520102	0.97056129
1477	0.00021845	0.01339495	0.98523186	0.97062220
1478	0.00021754	0.01336670	0.98526265	0.97068298
1479	0.00021664	0.01333850	0.98529336	0.97074363
1480	0.00021574	0.01331037	0.98532401	0.97080416
1481	0.00021484	0.01328230	0.98535460	0.97086456
1482	0.00021394	0.01325430	0.98538512	0.97092483
1483	0.00021305	0.01322635	0.98541557	0.97098497
1484	0.00021217	0.01319846	0.98544596	0.97104499
1485	0.00021128	0.01317064	0.98547629	0.97110488
1486	0.00021040	0.01314288	0.98550655	0.97116464
1487	0.00020953	0.01311517	0.98553674	0.97122428
1488	0.00020865	0.01308753	0.98556687	0.97128380
1489	0.00020779	0.01305995	0.98559694	0.97134318
1490	0.00020692	0.01303243	0.98562694	0.97140245
1491	0.00020606	0.01300496	0.98565688	0.97146159
1492	0.00020520	0.01297756	0.98568675	0.97152060
1493	0.00020435	0.01295022	0.98571656	0.97157949
1494	0.00020350	0.01292293	0.98574631	0.97163826
1495	0.00020265	0.01289571	0.98577600	0.97169690
1496	0.00020181	0.01286855	0.98580562	0.97175542
1497	0.00020097	0.01284144	0.98583517	0.97181382
1498	0.00020013	0.01281440	0.98586467	0.97187210
1499	0.00019930	0.01278741	0.98589410	0.97193025
1500	0.00019847	0.01276048	0.98592347	0.97198828
1501	0.00019765	0.01273361	0.98595278	0.97204619
1502	0.00019682	0.01270680	0.98598202	0.97210397
1503	0.00019601	0.01268005	0.98601120	0.97216164
1504	0.00019519	0.01265335	0.98604032	0.97221918
1505	0.00019438	0.01262672	0.98606938	0.97227660
1506	0.00019357	0.01260014	0.98609837	0.97233391
1507	0.00019276	0.01257362	0.98612731	0.97239109
1508	0.00019196	0.01254716	0.98615618	0.97244815
1509	0.00019117	0.01252075	0.98618499	0.97250509
1510	0.00019037	0.01249440	0.98621374	0.97256191
1511	0.00018958	0.01246811	0.98624243	0.97261862
1512	0.00018879	0.01244188	0.98627106	0.97267520
1513	0.00018801	0.01241570	0.98629962	0.97273167
1514	0.00018722	0.01238958	0.98632813	0.97278801
1515	0.00018645	0.01236352	0.98635657	0.97284424
1516	0.00018567	0.01233751	0.98638496	0.97290035
1517	0.00018490	0.01231157	0.98641328	0.97295634
1518	0.00018413	0.01228567	0.98644155	0.97301222
1519	0.00018337	0.01225984	0.98646975	0.97306798
1520	0.00018260	0.01223405	0.98649789	0.97312362
1521	0.00018184	0.01220833	0.98652598	0.97317914
1522	0.00018109	0.01218266	0.98655400	0.97323455
1523	0.00018034	0.01215705	0.98658196	0.97328984
1524	0.00017959	0.01213149	0.98660987	0.97334502
1525	0.00017884	0.01210599	0.98663772	0.97340008
1526	0.00017810	0.01208054	0.98666550	0.97345502
1527	0.00017736	0.01205515	0.98669323	0.97350985
1528	0.00017662	0.01202982	0.98672090	0.97356456
1529	0.00017589	0.01200453	0.98674851	0.97361916
1530	0.00017516	0.01197931	0.98677606	0.97367365
1531	0.00017443	0.01195414	0.98680355	0.97372802
1532	0.00017371	0.01192902	0.98683099	0.97378227
1533	0.00017298	0.01190396	0.98685836	0.97383642
1534	0.00017227	0.01187895	0.98688568	0.97389045
1535	0.00017155	0.01185399	0.98691294	0.97394436
1536	0.00017084	0.01182909	0.98694014	0.97399817
1537	0.00017013	0.01180425	0.98696728	0.97405186
1538	0.00016942	0.01177946	0.98699437	0.97410543
1539	0.00016872	0.01175472	0.98702140	0.97415890
1540	0.00016802	0.01173003	0.98704837	0.97421225
1541	0.00016732	0.01170540	0.98707529	0.97426549
1542	0.00016663	0.01168082	0.98710214	0.97431862
1543	0.00016593	0.01165630	0.98712894	0.97437164
1544	0.00016524	0.01163183	0.98715569	0.97442455
1545	0.00016456	0.01160741	0.98718237	0.97447734
1546	0.00016388	0.01158304	0.98720900	0.97453003
1547	0.00016320	0.01155873	0.98723558	0.97458261
1548	0.00016252	0.01153447	0.98726209	0.97463507
1549	0.00016184	0.01151026	0.98728855	0.97468743
1550	0.00016117	0.01148611	0.98731496	0.97473967
1551	0.00016050	0.01146200	0.98734131	0.97479181
1552	0.00015984	0.01143795	0.98736760	0.97484384
1553	0.00015917	0.01141395	0.98739384	0.97489576
1554	0.00015851	0.01139000	0.98742002	0.97494757
1555	0.00015786	0.01136611	0.98744614	0.97499927
1556	0.00015720	0.01134227	0.98747221	0.97505086
1557	0.00015655	0.01131847	0.98749823	0.97510234
1558	0.00015590	0.01129473	0.98752419	0.97515372
1559	0.00015525	0.01127104	0.98755009	0.97520499
1560	0.00015461	0.01124740	0.98757594	0.97525615
1561	0.00015397	0.01122382	0.98760174	0.97530721
1562	0.00015333	0.01120028	0.98762748	0.97535816
1563	0.00015269	0.01117680	0.98765317	0.97540900
1564	0.00015206	0.01115336	0.98767880	0.97545973
1565	0.00015143	0.01112998	0.98770437	0.97551036
1566	0.00015080	0.01110664	0.98772990	0.97556089
1567	0.00015017	0.01108336	0.98775537	0.97561130
1568	0.00014955	0.01106013	0.98778078	0.97566161
1569	0.00014893	0.01103694	0.98780614	0.97571182
1570	0.00014831	0.01101381	0.98783145	0.97576192
1571	0.00014770	0.01099073	0.98785671	0.97581192
1572	0.00014709	0.01096770	0.98788191	0.97586181
1573	0.00014648	0.01094471	0.98790705	0.97591160
1574	0.00014587	0.01092178	0.98793215	0.97596128
1575	0.00014526	0.01089889	0.98795719	0.97601086
1576	0.00014466	0.01087606	0.98798218	0.97606034
1577	0.00014406	0.01085327	0.98800711	0.97610971
1578	0.00014347	0.01083054	0.98803199	0.97615898
1579	0.00014287	0.01080785	0.98805682	0.97620815
1580	0.00014228	0.01078521	0.98808160	0.97625721
1581	0.00014169	0.01076262	0.98810633	0.97630617
1582	0.00014110	0.01074008	0.98813100	0.97635503
1583	0.00014052	0.01071759	0.98815562	0.97640379
1584	0.00013993	0.01069514	0.98818019	0.97645244
